,0
16120,"[('Junk Jack', 0.159), ('Locoland', 0.126), ('Plantera', 0.107), ('Reus', 0.1), ('Enforcer: Police Crime Action', 0.089)]"
290990,"[('Professional Farmer 2014', 0.151), ('Farming Simulator 15', 0.15), ('The Way of Life Free Edition', 0.141), ('Stardew Valley', 0.135), ('ACE Academy', 0.133)]"
374670,"[('Street Fighter V', 0.333), ('Duelyst', 0.289), ('Cards and Castles', 0.245), ('Nyctophilia', 0.224), ('Bloons TD Battles', 0.219)]"
342740,"[('System Shock 2', 0.0), ('The Silent Age', 0.0), ('Aviary Attorney', 0.0), ('The Old Tree', 0.0), ('Grand Theft Auto: Episodes from Liberty City', 0.0)]"
259740,"[('The Withering', 0.159), ('resident evil 4 / biohazard 4', 0.12), ('Max Payne 2: The Fall of Max Payne', 0.108), ('Seduce Me the Otome', 0.093), ('Gunman Clive', 0.093)]"
508600,"[('3DRPG', 0.167), ('Destination Sol', 0.162), ('Yet Another Zombie Defense', 0.156), ('3089 -- Futuristic Action RPG', 0.153), ('Starbound', 0.14)]"
306550,"[('Magicite', 0.209), ('Pixel Dungeon', 0.2), ('Instant Dungeon!', 0.188), ('Starward Rogue', 0.182), ('Dungeon Siege', 0.18)]"
327220,"[('Legend of Grimrock', 0.105), ('Instant Dungeon!', 0.086), ('Reassembly', 0.085), ('Bulb Boy', 0.081), ('Never Alone (Kisima Ingitchuna)', 0.078)]"
311910,"[('Earth Defense Force: Insect Armageddon', 0.128), ('Rivals of Aether', 0.109), ('! That Bastard Is Trying To Steal Our Gold !', 0.093), ('X-COM: Enforcer', 0.089), ('Guardians of Middle-earth', 0.087)]"
38700,"[('Toki Tori 2+', 0.171), ('Pythagoria', 0.17), ('RUSH', 0.165), ('Miracle Fly', 0.151), ('klocki', 0.137)]"
111100,"[('Euro Truck Simulator', 0.185), ('Scania Truck Driving Simulator', 0.183), ('Wildlife Park 2', 0.146), ('World of Goo', 0.112), ('The Basement Collection', 0.097)]"
370150,"[('klocki', 0.261), ('Hook', 0.175), ('Reflex', 0.158), ('oO', 0.123), ('Garbage Day', 0.102)]"
314980,"[('Hearts of Iron IV', 0.27), ('Hearts of Iron III', 0.228), ('Sniper Elite', 0.158), ('Victoria II', 0.152), ('Age of Conquest IV', 0.144)]"
229870,"[('TrackMania² Canyon', 0.156), ('TrackMania² Valley', 0.128), ('Half-Life 2: Update', 0.111), ('E.Y.E: Divine Cybermancy', 0.109), ('Farm for your Life', 0.102)]"
366440,"[('Nuclear Dawn', 0.181), ('Metal Drift', 0.155), ('Unium', 0.152), ('Infested Planet', 0.151), ('Victory At Sea', 0.147)]"
387340,"[(""Jane's Advanced Strike Fighters"", 0.227), ('Metal Drift', 0.119), ('Wings of Prey', 0.117), ('Legends of Callasia', 0.114), ('Mortal Online', 0.109)]"
286040,"[('Amnesia: The Dark Descent', 0.149), ('Asteria', 0.142), ('Transistor', 0.133), ('Dungeon Siege III', 0.129), ('inMomentum', 0.124)]"
319140,"[('Men of War: Vietnam', 0.13), ('Valkyria Chronicles™', 0.126), ('Sleeping Dogs: Definitive Edition', 0.115), ('Outcast 1.1', 0.104), ('BIT.TRIP RUNNER', 0.098)]"
395140,"[('Worms Ultimate Mayhem', 0.261), ('klocki', 0.189), ('Immortal Defense', 0.187), ('Chronology', 0.185), ('Particulars', 0.178)]"
255370,"[('Beat Hazard', 0.179), ('Audiosurf 2', 0.166), ('One Finger Death Punch', 0.156), (""Melody's Escape"", 0.154), ('BIT.TRIP CORE', 0.139)]"
311870,"[('Verdun', 0.276), ('Gunslingers', 0.19), ('The Juicer', 0.165), ('Really Big Sky', 0.156), ('Marvel Puzzle Quest', 0.153)]"
427100,"[('Bus-Simulator 2012', 0.179), ('Bus Simulator 16', 0.171), ('Warehouse and Logistics Simulator', 0.157), ('F.E.A.R.', 0.127), ('Cities XL Platinum', 0.12)]"
332250,"[('Air Brawl', 0.18), ('Color Symphony', 0.174), ('Ampersand', 0.159), ('God Mode', 0.144), ('The Raven - Legacy of a Master Thief', 0.12)]"
280520,"[('Craft The World', 0.178), ('3089 -- Futuristic Action RPG', 0.169), ('Dead In Bermuda', 0.157), ('Windward', 0.152), (""No Man's Sky"", 0.148)]"
339190,"[('X Rebirth', 0.099), ('Imperial Glory', 0.092), ('Haunt the House: Terrortown', 0.088), ('PARTICLE MACE', 0.087), ('Thinking with Time Machine', 0.08)]"
260790,"[('16bit Trader', 0.153), ('South Park™: The Stick of Truth™', 0.128), ('Hero of the Kingdom', 0.115), ('MDK 2', 0.1), ('Wyv and Keep: The Temple of the Lost Idol', 0.085)]"
302080,"[('Bus Simulator 16', 0.256), ('Despair', 0.178), ('Just Cause', 0.173), ('Bus-Simulator 2012', 0.139), ('Fernbus Simulator', 0.104)]"
214340,"[('Goodbye Deponia', 0.183), ('Chaos on Deponia', 0.138), ('ArcheAge', 0.085), ('Hyper Light Drifter', 0.085), ('Garbage Day', 0.076)]"
288370,"[('Serious Sam Double D XXL', 0.132), ('Strike Suit Infinity', 0.124), ('I am Bread', 0.103), ('Edge of Space', 0.103), ('A.R.E.S. Extinction Agenda EX', 0.103)]"
745740,"[('OmniBus', 0.196), ('Beat Hazard', 0.164), ('Drift Streets Japan', 0.16), ('LOOP: A Tranquil Puzzle Game', 0.158), ('Audiosurf 2', 0.156)]"
328670,"[('Feed and Grow: Fish', 0.212), ('Dinosaur Hunt', 0.204), ('The Witcher Adventure Game', 0.105), ('The Isle', 0.104), ('Primal Carnage: Extinction', 0.098)]"
315740,"[('System Shock 2', 0.0), ('The Silent Age', 0.0), ('Aviary Attorney', 0.0), ('The Old Tree', 0.0), ('Grand Theft Auto: Episodes from Liberty City', 0.0)]"
317440,"[('Street Legal Racing: Redline v2.3.1', 0.114), ('MX vs. ATV Supercross Encore', 0.109), ('VRC PRO', 0.105), ('FlatOut', 0.102), ('Orbital Gear', 0.101)]"
4850,"[('Rise of Nations: Extended Edition', 0.096), ('Men of War: Assault Squad', 0.092), ('Robotex', 0.087), ('Sword of the Stars II: Enhanced Edition', 0.081), ('Supreme Commander: Forged Alliance', 0.079)]"
17450,"[('Lichdom: Battlemage', 0.107), ('Atulos Online', 0.104), ('Game of Thrones - A Telltale Games Series', 0.099), ('Loren The Amazon Princess', 0.097), ('Hack, Slash, Loot', 0.096)]"
249590,"[('The Quest', 0.177), ('ReignMaker', 0.127), ('Thea: The Awakening', 0.127), ('Sanctum', 0.121), ('Revenge of the Titans', 0.113)]"
411080,"[('Worms Ultimate Mayhem', 0.173), ('Strike.is: The Game', 0.147), ('Tap Heroes', 0.145), ('Intrusion 2', 0.138), ('POSTAL', 0.11)]"
220660,"[('The Withering', 0.194), (""The God's Chain"", 0.161), ('TransOcean: The Shipping Company', 0.155), ('Lords of the Black Sun', 0.154), ('Empyrion - Galactic Survival', 0.143)]"
323060,"[('Armello', 0.079), ('DLC Quest', 0.071), ('Home', 0.067), ('Cubic Castles', 0.066), ('Gang Beasts', 0.064)]"
449050,"[('Future Wars', 0.122), ('And Yet It Moves', 0.115), ('Crown and Council', 0.115), ('iBomber Defense Pacific', 0.114), ('Rock of Ages', 0.105)]"
335000,"[('DARK SOULS™ II', 0.145), ('Gomo', 0.135), ('CALENDULA', 0.134), ('DARK SOULS™ II: Scholar of the First Sin', 0.12), ('Comedy Quest', 0.12)]"
282050,"[('Geometry Dash', 0.173), ('EDGE', 0.17), ('Victory: The Age of Racing', 0.144), ('Frederic: Evil Strikes Back', 0.126), ('TrackMania² Canyon', 0.125)]"
290530,"[('Hacker Evolution', 0.154), ('Waste Walkers', 0.117), ('Cry of Fear', 0.113), ('Party Saboteurs', 0.112), ('Bloodsports.TV', 0.111)]"
281410,"[('Another Perspective', 0.165), (""Jets'n'Guns Gold"", 0.156), ('Fairy Fencer F', 0.139), ('Karate Master 2 Knock Down Blow', 0.135), ('Vindictus', 0.109)]"
423580,"[('The NADI Project', 0.129), ('World of Goo', 0.125), ('Pro Gamer Manager', 0.12), ('HuniePop', 0.119), ('Train Valley', 0.118)]"
326720,"[('Guild of Dungeoneering', 0.195), ('Runers', 0.188), ('Dungeon Defenders Eternity', 0.183), ('Dungeons 2', 0.183), ('10,000,000', 0.18)]"
234920,"[('Dreamfall Chapters', 0.209), ('The Stanley Parable', 0.202), ('Emily is Away', 0.197), ('Grim Dawn', 0.183), ('Massive', 0.167)]"
375460,"[('Hero of the Kingdom', 0.238), ('Condemned: Criminal Origins', 0.231), ('Westerado: Double Barreled', 0.209), ('EvilQuest', 0.166), ('1001 Spikes', 0.153)]"
418190,"[('Dragon Age: Origins - Ultimate Edition', 0.18), ('Eufloria HD', 0.177), ('The Inner World', 0.16), ('Voices from the Sea', 0.151), ('The Journey Down: Chapter Two', 0.15)]"
214550,"[('Miracle Fly', 0.162), ('klocki', 0.16), ('Zoombinis', 0.154), ('Shank', 0.148), ('Scribblenauts Unlimited', 0.138)]"
207430,"[('Crawl', 0.329), ('Guild of Dungeoneering', 0.292), ('Dungeon Souls', 0.227), ('The Quest', 0.216), ('Runestone Keeper', 0.195)]"
207570,"[('Lovely Planet', 0.122), ('Solar 2', 0.122), ('Democracy 2', 0.11), ('klocki', 0.109), (""Aero's Quest"", 0.106)]"
268260,"[('BrainBread 2', 0.107), ('Altitude', 0.096), ('The Sandbox', 0.084), ('The Cat Lady', 0.073), ('You Have to Win the Game', 0.068)]"
73010,"[('Cities in Motion 2', 0.229), ('Cities XL Platinum', 0.166), ('Cities XXL', 0.164), ('Train Fever', 0.154), ('AdVenture Communist', 0.148)]"
345440,"[('Resident Evil 6 / Biohazard 6', 0.262), ('Clown House (Palyaço Evi)', 0.204), ('The Darkness II', 0.192), ('APOX', 0.174), ('They Bleed Pixels', 0.166)]"
355250,"[('Warhammer 40,000: Kill Team', 0.124), ('Praetorians', 0.093), ('STAR WARS™ Starfighter™', 0.093), ('Armed with Wings: Rearmed', 0.092), ('Divinity: Dragon Commander', 0.091)]"
410820,"[('Runers', 0.182), ('99 Levels To Hell', 0.157), ('Gamma Bros 1.5', 0.149), ('Shmadow', 0.14), ('Rogue Legacy', 0.14)]"
375030,"[('99 Levels To Hell', 0.166), ('Dungeon Siege III', 0.152), ('Cibele', 0.149), ('Stellar 2D', 0.148), ('Chronology', 0.134)]"
104200,"[('You Have 10 Seconds', 0.162), ('Spoiler Alert', 0.148), ('Amazing Frog?', 0.12), ('Tinboy', 0.12), ('Geometry Dash', 0.116)]"
219190,"[('Geometry Wars: Retro Evolved', 0.202), ('Bit Blaster XL', 0.166), ('Super Night Riders', 0.152), ('Squad', 0.144), ('Particulars', 0.143)]"
45000,"[('Sol 0: Mars Colonization', 0.169), ('Sven Co-op', 0.166), ('Codename CURE', 0.135), ('Lethal League', 0.126), ('Bloody Trapland', 0.118)]"
510050,"[('You Have 10 Seconds 2', 0.459), ('Stellar 2D', 0.332), ('Half Minute Hero: Super Mega Neo Climax Ultimate Boy', 0.228), ('Move or Die', 0.221), ('Bloody Trapland', 0.19)]"
246840,"[('Instant Dungeon!', 0.18), ('Guild of Dungeoneering', 0.178), ('Dungeon Siege', 0.176), ('Dungeon Souls', 0.159), ('Hack, Slash, Loot', 0.147)]"
321400,"[('APOX', 0.275), ('Moon Hunters', 0.169), ('Liftoff', 0.164), ('VIDEOBALL', 0.153), ('Ironclad Tactics', 0.141)]"
241320,"[('F1 2014', 0.147), ('Borderlands: The Pre-Sequel', 0.103), ('Salt', 0.098), ('Serious Sam: The Random Encounter', 0.098), ('The Witness', 0.09)]"
46440,"[('Godus Wars', 0.195), ('STAR WARS™: The Force Unleashed™ II', 0.18), ('Arena Wars 2', 0.157), ('LEGO® STAR WARS™: The Force Awakens', 0.149), ('Battle Islands', 0.129)]"
246940,"[('Industry Empire', 0.159), ('StarDrive', 0.154), ('Divinity: Dragon Commander', 0.14), ('Stellaris', 0.138), ('Total Annihilation', 0.112)]"
335660,"[('Everlasting Summer', 0.2), ('Analogue: A Hate Story', 0.185), ('Hard West', 0.139), ('Sepia Tears', 0.131), ('Seduce Me the Otome', 0.128)]"
208460,"[('APOX', 0.278), ('Revenge of the Titans', 0.224), ('Z', 0.2), ('DETOUR', 0.159), ('Godus Wars', 0.158)]"
259170,"[('The Park', 0.176), ('Demonicon', 0.16), ('Slender: The Arrival', 0.141), ('DARK SOULS™ II: Scholar of the First Sin', 0.138), ('Amnesia: The Dark Descent', 0.136)]"
6870,"[('Sky Gamblers: Storm Raiders', 0.277), ('Battle Islands', 0.237), ('Massive', 0.123), ('PlanetSide 2', 0.115), ('EVE Online', 0.1)]"
901147,"[('Earthworm Jim 3D', 0.167), ('Marvel Puzzle Quest', 0.115), ('I am Bread', 0.109), ('SUPER DISTRO', 0.104), ('Really Big Sky', 0.091)]"
267940,"[('GRID 2', 0.142), ('Time Ramesside (A New Reckoning)', 0.111), ('Trials 2: Second Edition', 0.109), ('F1 2015', 0.108), ('Sword of the Stars II: Enhanced Edition', 0.1)]"
271520,"[('System Shock 2', 0.0), ('The Silent Age', 0.0), ('Aviary Attorney', 0.0), ('The Old Tree', 0.0), ('Grand Theft Auto: Episodes from Liberty City', 0.0)]"
290490,"[('Shark Attack Deathmatch 2', 0.096), ('RPG Tycoon', 0.095), ('Crawl', 0.08), ('Truck Racer', 0.078), ('Clandestine', 0.075)]"
360620,"[('Polarity', 0.142), ('Vindictus', 0.139), ('Siege Wars', 0.138), ('Euro Truck Simulator 2', 0.137), ('Enigmatis 2: The Mists of Ravenwood', 0.136)]"
313010,"[('Cities XL Platinum', 0.334), ('Cities in Motion 2', 0.299), ('Cities in Motion', 0.164), ('Ticket to Ride', 0.163), ('TerraTech', 0.142)]"
297210,"[('Realm of the Mad God', 0.157), ('Delve Deeper', 0.156), ('Beat Hazard', 0.149), ('One More Dungeon', 0.148), (""A Wizard's Lizard"", 0.147)]"
339470,"[('Ember Strike', 0.146), ('BIT.TRIP RUNNER', 0.118), ('Super Mega Neo Pug', 0.102), ('Cards and Castles', 0.1), ('Bloons TD Battles', 0.098)]"
394260,"[('Cursed Sight', 0.145), ('The Withering', 0.141), (""Shantae and the Pirate's Curse"", 0.139), ('Zombie Shooter', 0.126), ('Time Ramesside (A New Reckoning)', 0.116)]"
335820,"[('Battle Islands', 0.152), ('CHKN', 0.121), ('Fiesta Online NA', 0.109), ('Armed with Wings: Rearmed', 0.107), ('Microsoft Flight Simulator X: Steam Edition', 0.105)]"
235980,"[('Street Legal Racing: Redline v2.3.1', 0.092), ('March of the Living', 0.082), ('The Detail', 0.081), ('Zoombinis', 0.08), ('EPOCH', 0.079)]"
445130,"[('Hatoful Boyfriend', 0.119), ('Actual Sunlight', 0.113), ('Fading Hearts', 0.11), ('Reflex', 0.108), ('L.A. Noire', 0.1)]"
415420,"[('Hero Zero', 0.129), ('Geometry Dash', 0.122), ('20XX', 0.1), ('Tasty Blue', 0.09), ('Stray Cat Crossing', 0.09)]"
321480,"[('The Talos Principle', 0.202), ('Legend of Grimrock', 0.129), ('Freddi Fish 5: The Case of the Creature of Coral Cove', 0.114), ('Cubic Castles', 0.095), ('APOX', 0.092)]"
225160,"[('Shadow Warrior', 0.171), ('Pathologic Classic HD', 0.141), ('Z', 0.122), ('Guardians of Middle-earth', 0.11), ('One Manga Day', 0.105)]"
399430,"[('klocki', 0.153), ('Planetary Annihilation: TITANS', 0.133), ('Massive', 0.132), ('Ultimate Chicken Horse', 0.123), ('One Day For Ched', 0.12)]"
423120,"[('The Promised Land', 0.141), ('RPG Maker VX Ace', 0.115), ('Hearts of Iron IV', 0.103), ('Tokyo Hosto', 0.089), ('ACE Academy', 0.08)]"
267490,"[('Batman™: Arkham Knight', 0.356), ('Batman™: Arkham Origins', 0.243), ('Dragon Age: Origins - Ultimate Edition', 0.218), ('Outcast 1.1', 0.133), (""Helen's Mysterious Castle"", 0.107)]"
283370,"[('Democracy 2', 0.165), ('FINAL FANTASY VIII', 0.093), ('Democracy 3', 0.087), ('Dynamite Jack', 0.086), ('resident evil 4 / biohazard 4', 0.08)]"
467900,"[('Nuclear Dawn', 0.139), ('Hyper Light Drifter', 0.13), ('Party Saboteurs', 0.127), ('Tower Unite', 0.126), ('Paper Sorcerer', 0.121)]"
344740,"[('Just Deserts', 0.152), ('Dead Effect', 0.11), ('Destination Sol', 0.105), ('Transistor', 0.101), ('A.R.E.S. Extinction Agenda EX', 0.098)]"
438790,"[('LogicBots', 0.116), ('EPOCH', 0.113), ('CastleStorm', 0.113), ('Choice of Robots', 0.111), ('Guns and Robots', 0.106)]"
270630,"[('Dev Guy', 0.127), ('Abyss Odyssey', 0.118), ('Elsword', 0.114), ('Dead Realm', 0.109), ('Hospital Tycoon', 0.108)]"
371180,"[('Rogue Shooter: The FPS Roguelike', 0.286), ('ARK: Survival Of The Fittest', 0.258), ('Only If', 0.177), ('Wolfenstein: The New Order', 0.171), ('APOX', 0.167)]"
262550,"[('One Way Heroics', 0.14), ('20XX', 0.123), ('resident evil 4 / biohazard 4', 0.113), ('Super Amazing Wagon Adventure', 0.094), ('Nightmares from the Deep: The Cursed Heart', 0.093)]"
295690,"[(""Buzz Aldrin's Space Program Manager"", 0.138), ('Nyctophilia', 0.129), ('Space Run', 0.127), ('A Story About My Uncle', 0.118), ('To the Moon', 0.116)]"
255070,"[('Make it indie!', 0.237), ('One More Dungeon', 0.139), ('Intrusion 2', 0.133), ('3089 -- Futuristic Action RPG', 0.132), ('Axiom Verge', 0.123)]"
314970,"[('Wargame: Red Dragon', 0.218), ('Worms Revolution', 0.198), ('Crusader Kings II', 0.192), ('The Last Federation', 0.19), ('The Age of Decadence', 0.179)]"
234160,"[(""Strike Suit Zero: Director's Cut"", 0.124), ('Intrusion 2', 0.117), ('Gomo', 0.105), ('Counter-Strike: Global Offensive', 0.101), ('F.E.A.R.', 0.084)]"
350310,"[('Evoland', 0.151), ('Hyper Light Drifter', 0.124), ('Game Dev Tycoon', 0.118), ('Everlasting Summer', 0.115), ('Amnesia: The Dark Descent', 0.111)]"
415030,"[('Pixel Dungeon', 0.271), ('Dungeon Souls', 0.267), ('Rogue Stormers', 0.26), ('APOX', 0.236), (""No Man's Sky"", 0.228)]"
409670,"[('Tryst', 0.083), ('Electronic Super Joy: Groove City', 0.078), ('Bit Blaster XL', 0.074), ('Buried: An Interactive Story', 0.072), ('Human Resource Machine', 0.071)]"
290280,"[('Super Switch', 0.115), ('The Nightmare Cooperative', 0.09), ('Escape Goat', 0.078), ('Summer Sale', 0.078), ('Yohjo Simulator', 0.076)]"
317790,"[('Portal Stories: Mel', 0.271), ('Portal', 0.264), ('Aperture Tag: The Paint Gun Testing Initiative', 0.214), ('Thinking with Time Machine', 0.188), ('Red Trigger', 0.117)]"
16720,"[('Commandos: Behind Enemy Lines', 0.2), ('Jack Keane', 0.126), ('The Bureau: XCOM Declassified', 0.115), ('Commandos 2: Men of Courage', 0.114), ('World of Soccer online', 0.098)]"
2290,"[('Albedo: Eyes from Outer Space', 0.145), ('Nomad', 0.096), ('Creeper World 3: Arc Eternal', 0.094), ('Dwarfs!?', 0.083), ('bit Dungeon II', 0.073)]"
297490,"[('Team Fortress Classic', 0.106), ('klocki', 0.102), ('Color Symphony', 0.102), ('FORCED SHOWDOWN', 0.1), ('Clandestine', 0.094)]"
385260,"[('Way of the Samurai 4', 0.111), ('Life is Hard', 0.106), ('Damned', 0.102), ('McPixel', 0.096), ('Flight of the Icarus', 0.096)]"
46770,"[('Fieldrunners 2', 0.2), ('Crusader Kings II', 0.198), ('Battle Islands', 0.153), ('Victory At Sea', 0.151), ('Hearts of Iron IV', 0.15)]"
404080,"[('Actual Sunlight', 0.125), ('Dreamfall Chapters', 0.119), ('Forsaken Isle', 0.116), ('Spec Ops: The Line', 0.112), ('Hook', 0.097)]"
214610,"[('Obscure', 0.12), ('If My Heart Had Wings', 0.11), ('Woodle Tree Adventures', 0.108), ('DreadOut', 0.099), ('Flower Shop: Summer In Fairbrook', 0.096)]"
400110,"[('Chronology', 0.145), ('The Journey Down: Chapter One', 0.144), ('FINAL FANTASY V', 0.139), ('Counter-Strike: Source', 0.127), ('Move or Die', 0.119)]"
209630,"[('Closure', 0.11), ('They Bleed Pixels', 0.1), ('Eldritch', 0.095), ('Braid', 0.092), ('GemCraft - Chasing Shadows', 0.091)]"
258050,"[('Mass Effect', 0.184), ('Frozen Synapse', 0.174), ('Damned', 0.173), ('The Final Station', 0.142), ('March of the Living', 0.134)]"
435530,"[('Despair', 0.156), (""Organ Trail: Director's Cut"", 0.151), ('Survivor Squad', 0.142), ('Train Simulator', 0.138), ('Mini Metro', 0.122)]"
115110,"[(""Shantae and the Pirate's Curse"", 0.139), ('Grand Ages: Rome', 0.124), ('60 Seconds!', 0.12), ('Rebel Galaxy', 0.095), ('The Journey Down: Chapter Two', 0.089)]"
270270,"[('Savage Lands', 0.179), ('Alien: Isolation', 0.138), ('The Long Dark', 0.133), ('The Fifth Day', 0.125), ('Frozen Free Fall: Snowball Fight', 0.112)]"
297330,"[('Bit Blaster XL', 0.179), ('oO', 0.166), ('Super Night Riders', 0.165), ('Gun Done', 0.143), ('Battle Forever', 0.14)]"
516040,"[('Flesh Eaters', 0.125), ('Binary Domain', 0.12), ('Ironclad Tactics', 0.104), ('Escape Machines', 0.103), ('Mortal Online', 0.103)]"
41060,"[('Serious Sam Classic: The First Encounter', 0.707), ('Serious Sam HD: The First Encounter', 0.503), ('Serious Sam 2', 0.29), ('Serious Sam Classics: Revolution', 0.242), ('Serious Sam: The Random Encounter', 0.193)]"
262280,"[('Instant Dungeon!', 0.183), ('Dungeons of Dredmor', 0.179), ('Hack, Slash, Loot', 0.167), ('War for the Overworld', 0.151), ('Dungeon Souls', 0.137)]"
253110,"[('Written in the Sky', 0.107), ('Stray Cat Crossing', 0.105), ('Post Apocalyptic Mayhem', 0.096), ('Carpe Diem', 0.095), ('X Rebirth', 0.09)]"
293860,"[('Shadow Harvest: Phantom Ops', 0.207), ('Clown House (Palyaço Evi)', 0.15), ('Toribash', 0.133), ('Lucid', 0.115), ('The Silent Age', 0.107)]"
11330,"[('You Have 10 Seconds 2', 0.199), ('Half Minute Hero: Super Mega Neo Climax Ultimate Boy', 0.183), ('You Have 10 Seconds', 0.135), ('Pixel Survivors', 0.133), ('Hektor', 0.127)]"
343360,"[('Lucid', 0.204), ('Sanctum', 0.144), ('Defense Technica', 0.131), ('Revenge of the Titans', 0.13), ('Miracle Fly', 0.127)]"
207690,"[('Machinarium', 0.328), ('Pyramid Raid', 0.146), ('KickBeat Steam Edition', 0.119), ('Cosmonautica', 0.118), ('Stray Cat Crossing', 0.117)]"
232450,"[('Spellweaver', 0.244), ('Cards and Castles', 0.196), ('Magic: The Gathering - Duels of the Planeswalkers 2013', 0.191), ('FootLOL: Epic Fail League', 0.179), ('Warframe', 0.173)]"
333250,"[('S.T.A.L.K.E.R.: Clear Sky', 0.273), (""No Man's Sky"", 0.237), ('Sky Valley', 0.187), (""Pajama Sam 2: Thunder and Lightning Aren't So Frightening"", 0.141), ('ReignMaker', 0.139)]"
370020,"[('Gunslingers', 0.164), (""Tales of Maj'Eyal"", 0.134), ('Warhammer Quest', 0.133), ('TerraTech', 0.122), ('Thea: The Awakening', 0.111)]"
294570,"[('Demonicon', 0.261), ('Love at First Sight', 0.202), ('Albedo: Eyes from Outer Space', 0.175), ('Ironcast', 0.166), ('Puzzle Agent 2', 0.161)]"
405010,"[('Just Cause', 0.272), ('Rogue Shooter: The FPS Roguelike', 0.119), ('Alien Breed 2: Assault', 0.118), ('Draw a Stickman: EPIC', 0.117), ('WARMODE', 0.113)]"
324160,"[('planetarian ~the reverie of a little planet~', 0.26), ('Everlasting Summer', 0.174), ('FINAL FANTASY III', 0.134), ('fault - milestone two side:above', 0.108), ('CAFE 0 ~The Drowned Mermaid~', 0.106)]"
